Ingreso mensual,Historial crediticio,Edad,Número de deudas activas,Relación cuota/ingreso,Tiempo en trabajo actual,Aprobación
10215.399739986231,651,18,1,0.5209888864509588,21.761148007045723,1
8514.104843569912,611,74,3,0.12253544997221084,3.377713995875834,1
7653.055152835278,358,46,0,0.4454076750050515,12.23334103218488,0
7096.688913232134,334,62,1,0.23268233760847795,26.591410858804252,1
3564.4340288977182,744,66,0,0.1627724327307643,1.4159010509213699,1
5840.467374815874,392,52,9,0.29683848989755635,28.842498589261485,1
6618.0836871206375,506,57,9,0.5709397545449199,20.374877049586885,0
11171.366678656748,652,31,3,0.3048608249879722,18.9412793293013,1
9030.854868705384,631,52,3,0.5380002719871861,8.116777694639742,1
2710.879533911798,458,65,6,0.13156609291944793,7.463753662175312,0
8972.251908184386,323,62,9,0.5523014227823014,28.261746584657864,0
6844.75315875105,703,37,8,0.2040066611893216,8.948173627023682,1
5969.233999082124,815,73,8,0.49030553442776725,23.265158901569983,1
9835.028866522603,663,66,4,0.4177580106466476,11.793653946212375,0
11092.998567487854,681,30,9,0.6539440661875967,4.177622123541119,1
10793.840357348596,831,55,0,0.30175963668395406,0.3214589308607685,1
5482.3474303320845,451,66,0,0.0930073727423863,16.327720110457523,1
7072.362872446356,719,63,5,0.062451065608314385,29.273364556467982,1
8993.790294210692,549,66,1,0.5874580646322894,11.074085814276135,1
10926.635381367078,416,25,7,0.3910781644799308,10.715770019791345,1
6562.47728646413,811,60,8,0.553908633692717,10.322748535483262,1
7443.0230700085485,634,37,3,0.2023766400074845,15.616315119145753,1
4680.9950779819155,717,50,4,0.2743044345836019,13.219946502728806,0
4411.380127757988,594,43,7,0.06956751693735731,26.397438801810434,1
10437.577467182593,670,56,2,0.6749700109731729,15.16562375170471,1
12068.72008571247,485,38,4,0.48411413935552866,15.232735145657063,1
7783.969635258998,545,70,2,0.6565833070435491,4.151147841616698,0
11010.598693676073,567,66,9,0.22257266482889698,29.48218622731158,1
9084.908075142903,536,59,2,0.44745134729667946,7.49918672606489,1
6064.640736184627,829,60,2,0.4910249793902145,2.20092202378808,1
9084.186816525242,320,71,6,0.2564073051674325,19.894387469256262,1
12614.109699397908,819,58,6,0.6012710027601595,17.86099110470618,1
7892.521882670146,399,26,6,0.665654950885161,12.454369619782371,0
12693.930967442018,777,41,9,0.6251558265024028,12.665767016420341,1
140.76468773076704,597,54,7,0.5303935343605921,23.551917631392936,0
10465.707513125672,825,66,4,0.2303520418212201,5.871379202989472,1
8261.141204714513,633,58,4,0.2330504273686606,24.607599568346693,1
7102.977948602398,301,34,3,0.6761842082899246,19.462413416850545,0
8275.282329606507,674,41,6,0.05668492235819982,12.569093213385731,1
2037.2932561973212,592,38,9,0.5154324826073938,13.740858497516058,0
7340.984336487464,617,68,3,0.5090600056609204,7.699416215582874,0
9071.337714535239,801,56,1,0.4547482016173683,22.563429980909245,1
12433.68213422455,680,72,3,0.6935707499564627,15.386242269158032,0
6445.189345179058,313,58,7,0.2527216332464214,9.625636282495307,1
5574.519191320437,803,56,8,0.2709817114656113,17.881503472828506,1
6494.72886924639,530,30,2,0.10131061191526111,29.87203356153969,1
10746.206353106223,383,28,6,0.3378187887534293,13.057868389696615,1
8986.253328979054,429,63,8,0.21968154205265122,27.620742023358588,1
6410.719388698883,444,36,3,0.2732013564154687,10.350505197736982,1
9539.802299340068,327,28,9,0.592471663666158,1.6419812077495766,1
8291.23264804412,365,30,2,0.6580649337928722,6.127263191052866,0
10905.934971598668,462,63,4,0.17072649680337065,12.560854299830526,1
5893.840718367943,528,62,0,0.2921308055097528,6.589047857837071,1
7017.013560206696,560,18,2,0.6536098653750061,0.006811146547666125,0
6823.675540603527,748,57,7,0.09017549944799472,27.45004613242582,1
3609.455155603644,723,61,7,0.11003434327239603,25.31638233692787,1
8888.360831193728,759,36,3,0.15581414298404908,22.268766944608412,1
8783.165816539668,600,29,1,0.4368883421824685,5.034437869380859,0
8015.340369927383,602,25,7,0.14780697615389835,3.6109072862995815,0
7296.238599874559,586,25,7,0.6792496479429767,2.028142484171495,0
3753.887773848757,694,70,9,0.3403644427180382,21.720875663187638,1
6738.064031703923,309,62,3,0.37598667422760806,27.864238820636558,0
6971.856450419691,569,29,2,0.21032810027351417,12.91607462739111,1
5593.168192335143,660,65,1,0.35612416408257674,3.574220159881445,0
7516.1428650019725,556,50,8,0.48024386121405743,15.371784621963197,0
9212.152570443615,432,62,0,0.5382651390201277,10.464957223758905,1
13658.557703631592,575,43,6,0.5400142537614434,11.244747730499931,1
8523.733438495517,812,56,4,0.4256292232511574,18.63991872467122,1
8772.651172168293,612,45,7,0.6378338537460072,21.56154339786607,0
7776.662252701499,583,22,3,0.5813151007489711,3.3181079661948254,0
2243.686354102875,420,25,6,0.5420812745541065,1.0677069241942916,0
7920.458373652349,406,42,4,0.08614358909229941,29.829909080571447,0
8180.69062982308,503,44,4,0.05447067544277206,6.981850467466555,1
15389.726337455859,464,63,8,0.1880907301770574,1.6149157472537723,1
7422.917105656632,604,40,8,0.48129033604374394,5.696259872877599,0
8904.642027000837,796,47,8,0.31727836777365476,1.1687353904539266,0
7895.86469088427,455,62,5,0.3115640685445526,11.75432683851515,0
4493.965887141404,666,64,5,0.6249814773492489,24.072053533539727,0
11428.468443545062,550,40,4,0.6321158512856951,10.237333492731619,1
10255.799098060323,633,66,8,0.6409639216348307,13.325502206350997,0
10373.095841129141,810,64,9,0.25402074973476774,20.267603207023164,1
5271.837635615783,592,37,7,0.4991862782805201,15.266822102096405,0
12208.382932808297,319,35,6,0.22656156782834025,25.843370580639725,0
3794.4468116231574,581,35,6,0.17389639149839237,25.981070251372696,1
9760.571281400811,300,19,5,0.17001109727578997,0.2973208647346093,0
14571.366877429937,418,21,4,0.2723699535613361,23.341389194495974,1
5028.391024607935,334,47,3,0.3294724528568841,13.822008007250217,0
6301.106811191685,497,50,2,0.5901169611857944,29.665216239109892,1
8298.954095262923,784,53,2,0.12792921075726285,14.496962276263055,1
6489.573037651402,358,35,5,0.5277018008066812,29.606878361648924,0
3348.009706801602,460,54,3,0.3954456942230484,22.637080836172096,0
8205.688924418082,505,36,5,0.23716447273939506,7.458146538399189,1
4813.088858821686,311,64,2,0.3703327299463359,16.15184937860873,0
9420.777291905544,789,45,3,0.24496234535506467,29.76406918435748,1
5241.72729729859,575,57,8,0.4374532709048988,25.72591823255771,0
12649.80321505262,541,37,4,0.3319985498559087,2.921006813736633,1
5650.240122991288,515,66,6,0.15686359390127116,21.191159904299884,1
7033.815451382973,550,50,9,0.12577899846120286,10.367387576124392,0
10440.55165210901,425,29,1,0.40535219334688455,0.20946785641044352,1
4307.407050698134,516,68,4,0.6365684716359672,12.104429070809989,0
8682.379803812388,605,32,8,0.2735724962624956,7.042632651749139,1
11921.428262847285,484,58,2,0.5264500696947051,24.566078115614147,1
3177.550296316317,338,56,8,0.47812988071084844,10.119918265372965,1
8553.901575596912,522,19,5,0.6555106943011626,24.825710818614514,1
8779.64838274527,483,46,3,0.5836376612444415,0.017938165043859255,0
10345.46861533193,794,58,6,0.4182934182885509,9.234574500783575,1
4289.147867365755,726,27,7,0.47706982385216967,7.2349564292328585,0
4038.630160747171,477,19,5,0.6339512032796226,7.00702083205833,0
9565.824696850694,727,68,4,0.30968720998150756,2.0455985929638807,1
8890.954019699559,593,28,5,0.26241655880755527,5.6137281123150515,1
8751.47855103763,450,30,4,0.05702720436287762,16.666487096568595,1
9039.344628490928,683,27,7,0.5872581982244517,8.740832185132334,1
5959.925835264527,607,31,0,0.5706374552621871,12.521843469874439,1
8696.761091483011,635,35,6,0.1178954367650984,11.306006410415655,0
8879.217419896044,674,68,9,0.42495729773625507,26.27714774999684,1
5856.945745920897,307,71,9,0.35158810380847677,27.158969970315464,0
13597.32353343427,640,26,1,0.12716091208092245,14.788709149675801,0
9421.498762735362,428,74,8,0.6873693475894702,9.904678509468132,1
4426.089508392054,651,56,0,0.189552326851181,3.204021120070909,1
9969.66082590149,657,45,9,0.09370221705886475,28.60208638146285,1
5075.954989318036,816,20,5,0.4366507966762412,1.8068083470089236,0
10361.253811227356,794,37,8,0.5302633401364711,8.929508327048413,1
11475.786737022212,385,23,0,0.07108823993067152,8.941986035100125,1
5537.953044944868,474,44,3,0.47816646517256434,9.612038584206447,0
10890.128387732966,492,70,3,0.39598971936844535,4.928605298172278,1
9238.342780809495,610,19,8,0.11712225576878146,23.494842927710916,0
10466.18047998347,418,46,4,0.16214052001513535,3.6749358589796763,0
13690.378947961843,517,55,4,0.4191832932554523,19.047199774594883,1
7263.835651991389,726,20,5,0.24263244878363743,3.7153808011745237,1
5738.791506927531,713,33,0,0.6599052236233554,2.1160691277886965,1
5331.45671112343,413,47,0,0.5821811491646329,27.282885110576295,1
5552.5691451036855,444,57,8,0.6893186842338809,5.70386298956117,0
7768.694871757687,837,19,2,0.21878604531776907,24.637504636791128,1
9023.455924449932,602,34,3,0.680320361318685,16.338926133214073,1
8830.072397990058,644,58,0,0.3303020153645126,2.3356955882630883,1
10481.54974710807,300,29,8,0.2758872169539405,28.663445743142024,0
8039.005675633721,446,52,7,0.0827271925300796,7.408835009756776,1
12360.60223147195,586,60,1,0.08429741760874171,25.789360360578193,1
7206.029500286132,352,18,7,0.4998073163653255,5.0643001735369255,1
16160.507499768857,603,72,6,0.3476538463821181,25.618286464255586,0
9877.002043295019,368,62,5,0.19723905692346871,0.39686438715881955,0
5428.5273307511525,660,32,0,0.44908069911140114,15.35341369708442,1
4787.322505816663,519,43,6,0.21435777686257224,23.083277382646703,1
9447.417245729555,460,54,9,0.42546064032387465,28.0438655247835,1
7329.611644022447,388,38,6,0.2834856855387487,27.276064086194612,1
10142.001482276275,458,66,8,0.5853089472976823,24.588746086429346,0
9419.712873720635,788,48,0,0.5834525044984066,26.645740489839124,1
7781.513262029382,623,42,1,0.3602777587795608,5.976590575112295,1
5459.618845794785,680,40,8,0.2780324210677601,8.525528871351863,0
3455.458325942406,401,41,8,0.2856638677634114,8.669055747631756,1
6660.455143798937,793,74,5,0.5737144416843416,11.311617930050964,1
10569.196382970416,318,55,5,0.26331666381844776,11.799620111555662,1
8642.281232390611,753,45,3,0.18588859290944992,16.336659739640265,1
4262.7836638640365,781,38,3,0.10504742221894944,4.796392900993242,1
8519.542777553546,696,71,4,0.35335052857486543,20.73739991357968,1
9155.952139186511,578,60,2,0.36338586429789715,5.026996179135194,1
5348.4276913966005,664,35,0,0.5965906617618896,9.309254463136426,1
8461.175317836583,630,53,0,0.19380515268994158,15.100353918184622,1
8174.626155338,643,52,6,0.29764432788445994,23.89321684570432,0
4571.0891065081305,754,62,0,0.575463730280899,22.184076997161817,1
9073.36208104485,364,72,0,0.5853553469868328,19.366030692315668,0
9682.353579104703,375,26,2,0.2999971993861993,4.6731978174051045,1
11249.153729525831,442,70,9,0.34843061513634255,16.41136036846733,0
11161.40615610471,772,55,3,0.24713582905203385,2.623395053996563,1
3866.9918961287267,716,47,3,0.6561606709725528,11.320895303899523,0
5186.524880254632,604,61,1,0.12711844773202718,12.405495908698775,1
9545.10580162598,796,51,0,0.6569371249509555,1.1943431833726148,1
9541.357852736626,590,49,2,0.49451319369297303,8.219642984099155,1
9545.143058918144,401,20,3,0.3955218992463752,28.66948401799468,1
19558.19447196416,566,20,2,0.07122838950992232,28.608978234890685,1
9712.671532079501,302,45,7,0.3591375246843053,10.569811627576179,1
11406.696920541797,384,61,9,0.31503626825177594,1.2930032684497217,1
10862.005290479607,627,32,0,0.15479222778382964,5.372848179845446,1
9954.173753917394,749,58,1,0.4766662422754269,11.766533803006205,1
7054.192266078963,753,40,6,0.6812480897893858,28.433390939076894,1
10276.907661479803,520,57,3,0.4154227271919413,4.235971906115548,0
5681.524356387285,453,28,7,0.5145896296885647,22.905475310046366,0
7289.544179779973,311,65,2,0.0944927941679109,3.2604761812407625,1
6543.90935651269,432,49,5,0.32148354728104656,29.437727321738304,0
8245.622418158968,603,74,8,0.1256330153569223,11.44849497327405,0
14943.975700020526,592,71,0,0.4483172930987317,23.25703616697168,0
2398.204422224756,599,53,0,0.6600134028392004,10.277732484333955,0
10058.780571123541,342,50,7,0.480155526106565,18.83006631476426,1
3161.8523864310455,642,41,2,0.099921981404374,5.7604825422011015,0
6584.2044026317,625,56,4,0.2805330332403038,4.380630578908876,1
11266.8517909021,797,51,0,0.4079311966365534,28.141924187043937,1
8192.840057286388,663,73,4,0.31208504148661387,27.529418337133002,1
4766.765666212082,726,45,5,0.591868606808862,26.62406820638647,1
5854.088872220095,320,54,7,0.579536153061493,18.763003504997805,0
10038.793246804027,706,24,2,0.44769016306709386,24.248046336488347,1
5808.90010484859,635,21,2,0.2927476643362584,2.0711081073412476,1
8649.375768745924,416,54,9,0.21596864294610868,10.043671256720375,1
8136.715519711442,423,73,8,0.11881830683853405,9.411093742714687,1
6045.198957182549,698,18,3,0.2806834942662601,19.0693596585784,1
14431.832267975977,350,18,3,0.31856213618501766,10.678733204119215,0
9901.757066954033,623,64,6,0.4892849013176478,4.4552034493104244,1
1924.5722400271789,440,37,1,0.4778038857934227,17.89401226240631,0
8559.362944308283,769,36,7,0.09557029076681701,24.431517620072444,1
6014.640605694836,633,46,5,0.3069185550302525,11.463704833799195,0
10557.300004388671,672,27,2,0.16815626369128522,3.9680614529544513,1
5622.437784701899,793,35,8,0.15192825845592367,5.900645919384692,1
7655.790675599303,838,45,4,0.5877463973292099,7.124499155081519,1
9514.961836941371,455,52,7,0.07724489086556739,8.996927789836086,1
10597.265582510365,590,60,6,0.3224688693363788,19.283852115189273,1
4399.110778832672,443,64,7,0.15933237624823682,18.02836453613157,0
6996.496292477155,405,48,6,0.6215646401910081,20.882395847011175,0
6575.164066517132,719,44,2,0.4120763336287728,10.875059535945395,1
6040.012302278865,301,28,1,0.20039741364495117,24.71992955639935,1
13296.362720843292,389,66,6,0.3765777366581446,6.122629834672808,1
9214.945132882867,644,66,2,0.5254661338070252,14.071222425544619,1
4217.348136994864,649,55,2,0.6727767057976319,24.02816164624291,1
10753.585841164328,758,22,1,0.1932899027595223,5.404759431978578,0
14366.4685910379,562,25,3,0.6260181518840743,3.2958934122234886,0
11097.39578165344,650,51,7,0.6572976742088686,26.510519030639692,0
3441.8901021379597,407,65,0,0.645673353945843,10.287889882775877,0
6547.297781401246,338,69,0,0.4630193319602413,20.51610374727096,0
11800.73344755987,458,73,4,0.45938342538255994,0.7604581279181544,0
5876.991603143658,611,29,4,0.31208691156948476,20.701406652283488,0
9331.458284438686,540,55,0,0.539058623497462,9.483039346409116,1
10323.90216028801,744,18,5,0.39534111192810567,1.6722256076232522,1
5219.208585265751,597,48,0,0.49033474629839136,18.29438284644351,0
7821.4239318146,335,21,4,0.328497637501717,7.224114482195198,1
-1723.8020202072184,383,66,8,0.5254727016280404,11.6042172615564,0
4926.83707599713,751,62,4,0.5859064864429568,2.417424368595408,1
7242.295545820519,684,67,5,0.14518356679183048,4.41489753284836,1
4256.650454105451,471,22,7,0.5914043151232482,8.939317064875313,0
12897.233911794905,675,47,0,0.40119274566369967,2.692785016804714,0
3709.5758661181017,661,73,1,0.5990328409086457,27.324787940589456,0
6679.866539909049,440,41,8,0.33034610912165946,0.18141129551935253,0
8392.221731858273,417,20,2,0.29637631549897275,14.515806565929342,1
12323.819867198346,576,28,5,0.6447894761361945,3.697423743976543,1
3692.413546461682,519,62,4,0.21326002390646082,9.230372684338455,1
11489.491256464878,325,21,1,0.598738011435993,27.781786794547966,1
8030.699183058761,820,43,6,0.3646133721311126,4.8508365982196056,1
5055.474046856147,309,44,3,0.38416203765831874,28.97496959154998,0
9386.310422789813,677,63,0,0.2505043829681646,6.173831309682651,1
8597.17908672041,451,71,3,0.42247743040236013,22.24698325400489,1
6199.349368523616,348,60,5,0.26138727757953734,16.40031794691935,1
8209.406254970057,453,44,6,0.075525119257074,26.534361827902774,1
6844.05920941472,592,59,6,0.22679909347383143,16.619797665093927,0
8340.552035753744,349,68,6,0.05414637821428395,16.03677657468926,1
9986.39202356314,830,67,2,0.6859306115869568,5.863740011051997,1
12758.050448436057,359,23,5,0.6777356863828359,4.9868808615497615,0
4286.553503519453,466,32,7,0.30685094335699825,27.494674533465428,1
14399.100123968801,501,70,3,0.5234410553207699,9.835145965501022,0
2143.7366014324944,445,47,7,0.2747739639667762,11.162467648886878,0
7544.64471489325,738,59,1,0.4862105521058844,22.794709752851652,1
9764.95161945373,541,54,9,0.5735295279798864,10.164704472684221,0
8842.975603205097,782,54,8,0.6653915590499564,28.561873399170082,1
6131.901440538219,407,59,8,0.31013797930228676,22.13783306996401,0
7375.633248928174,525,54,7,0.559143688921431,17.922877277202602,1
6520.997196023502,731,52,9,0.2228534929108772,26.426854816342573,1
6231.905729167365,718,40,9,0.6937159974658714,1.4881772504844826,1
10548.806291063074,754,23,0,0.06675023919682824,7.711880765676263,1
9071.046457895141,459,21,1,0.44229372422572855,13.951090026627298,0
5921.271214218037,822,35,5,0.47867888807336256,6.8093561841456305,1
10698.799626299751,376,26,9,0.49722961209818367,22.317155619064557,0
8921.898562629827,808,66,4,0.12825192621290785,27.576240931611757,1
10438.58635651688,740,46,8,0.6600443592575347,12.713103597927702,1
9888.886525770837,553,30,4,0.1677691313825538,10.263978003356849,1
5513.014967233783,619,64,1,0.45478971210589664,28.84652196412699,1
6319.456879409091,562,69,9,0.1947394514300052,13.345572984826225,0
10241.880815369786,673,34,3,0.24969067106382603,14.671452013478497,1
9831.110796300394,466,62,8,0.40519805212328075,10.54949617025716,0
7937.295218107555,758,49,0,0.32117572206697464,27.28645419036415,1
8351.982149926345,579,65,0,0.15414664063472908,17.068664498455522,1
11832.994687365275,601,39,6,0.16110866157355136,22.865237615449338,1
6225.28583349251,830,21,2,0.3217941123058197,24.35420155052659,1
9641.292143510114,517,22,9,0.5422339358790754,10.255471257517746,1
7393.4220426983175,401,54,1,0.6336770204510626,13.010829939611401,1
7346.956390318339,587,58,8,0.10468298046859884,25.454153232187938,1
11296.33055596157,466,66,2,0.30551753991361064,10.897660550274308,0
10476.24904696409,335,30,1,0.1151596164198698,23.818054003555538,0
10440.528908001916,652,51,7,0.06078511241118863,28.22976967723311,1
11916.436421462988,372,62,9,0.4801171437185717,18.69631119204021,1
8063.0115248982775,652,39,5,0.441592137278282,22.248818623556666,1
10045.858913884891,369,70,5,0.15596242397967602,24.152919361234048,1
7069.199730219632,724,40,9,0.20197834151049165,25.351189466899275,1
8972.499057465326,816,68,6,0.06541003986893695,11.85160013570388,1
7609.570836896946,727,20,6,0.5927156837013624,1.5379037752799452,1
8290.987894978154,838,59,5,0.6835488874315584,12.056288137102186,1
9785.471076310741,459,51,3,0.13804869891654903,20.212686893522694,1
5545.337950299583,448,49,8,0.20045888894744374,13.510511573423784,1
14277.161827056381,529,62,5,0.6144661905655071,22.468894525811958,0
4981.947855500894,366,68,3,0.6522014686715201,10.709472884059917,0
4357.434161636804,680,66,2,0.3227577988244267,19.042324233120887,1
11474.332620500203,357,38,3,0.08290460697489818,5.592594145619238,0
10374.988081888809,558,63,2,0.07560469190033262,22.48108309934871,1
9872.359451156466,641,61,1,0.4230674129448567,16.370879064390774,1
9885.03652779284,429,38,4,0.3053818207805663,6.121931656398018,0
7963.259681459256,471,61,1,0.06862407792547544,8.757335204934218,1
5308.236885542505,508,28,5,0.42911405500316185,22.45826125745497,0
8227.41367458118,653,56,2,0.05734664878286461,14.478037069845621,1
5968.514865463665,770,21,5,0.5617917727970274,6.480943211792166,0
10925.359200253253,415,68,9,0.2491813347571915,29.01813571110893,0
7558.827855493584,563,18,8,0.07616770195600087,21.453750594506637,1
5523.5084096224655,741,45,0,0.4324289436390496,28.714044976193883,0
7035.8424750410195,847,41,5,0.3084948693814855,12.813151360810297,1
9238.794362826873,752,52,8,0.6829702686821472,14.253010220751614,1
6308.826341588076,776,30,3,0.40372913062740634,26.938656485550574,1
5533.338813300706,586,64,1,0.22890546767405534,15.751480207361539,0
8731.061634475736,602,51,3,0.5111352620120836,21.218367357170013,0
8734.89971332617,610,28,0,0.22646980165276237,7.565186324865899,1
6479.170473886611,507,53,2,0.6377581394149173,13.401794061079217,0
6586.885083145032,745,68,9,0.29356928082979467,3.7034959743106532,1
8696.149812072908,354,34,8,0.40741456580453334,6.17940107630885,1
3655.7469755080274,311,52,9,0.08287251748574875,0.02830245802893261,0
3777.6086768703344,699,35,4,0.32697880466894996,1.177951549459807,0
5844.667336242692,814,57,5,0.5910363007796468,29.31851469530788,1
7359.658544864458,841,39,2,0.5736717234861722,7.270610854102869,1
8932.722696794013,536,74,4,0.19580706325479202,19.89932128512006,0
12426.068650848656,578,41,7,0.19695139615686574,25.172990963988347,1
10572.978869606059,647,36,5,0.5812484529386038,16.519813777096928,1
7520.184410109719,403,54,3,0.6547589731100616,4.594335002518686,1
7942.951376291933,816,56,1,0.1119845988274523,21.843493120084993,1
4992.411906086573,547,38,8,0.3425381156270464,18.007542302987492,0
7944.4605920228305,663,25,0,0.2693452813267488,21.93751768042125,1
7134.024083239585,620,45,0,0.6159474960473356,23.092398685712617,0
8968.155681014268,585,22,3,0.10429119454201219,29.262311030542353,1
5518.307169343031,448,34,6,0.1872318626627243,17.2068984008013,0
9558.039542723516,383,54,0,0.5391044194312212,10.249233380718055,1
12598.216739007734,705,53,8,0.08334100183779013,19.453936707007113,1
7673.719554629427,755,71,3,0.37014799746428795,2.0532212772787837,1
9205.135166296825,460,36,2,0.33736957254181793,26.92191954964759,1
10070.431975133337,759,44,0,0.26736076634268663,3.5814303401459036,1
6796.338584342491,849,70,9,0.3064720049573004,9.835285136574548,0
8672.27744543125,799,51,3,0.3944613815046514,24.472361418783628,1
8037.7772023453845,808,28,8,0.154888782952449,17.919371349921356,1
8293.028295646494,780,71,9,0.42179732088433525,11.809065608323262,1
5680.9706484336,413,62,5,0.5735310140449911,14.203069781250642,0
8073.530522776829,660,64,5,0.5441046043636033,25.63642179606541,0
9493.994873736348,640,29,0,0.1500349380509529,10.200131581796764,1
12353.430823385126,748,71,9,0.14701215533195802,26.08949054436514,1
10877.81247825562,479,38,1,0.22431333903419365,2.644032929300745,0
14459.54737253467,706,71,5,0.28469857212167415,23.30395311625892,1
5697.957311335851,495,28,1,0.3154961279155136,25.42642899164209,1
10616.961910162034,765,56,2,0.49180319094167435,5.454529585120163,1
8550.026017215056,610,45,3,0.086842280907793,12.910395971166013,1
14569.408799653018,561,22,4,0.07253725774694315,4.964993239909669,0
5575.105143934546,718,34,8,0.3047418659135408,21.19812386982653,0
5480.834473457671,705,73,3,0.5031563998896873,16.060433041849702,0
6201.822063667933,442,37,8,0.17573297292171364,19.059700401249632,0
1628.3128270705793,641,58,9,0.46697791281656353,5.894609008686334,0
6422.734934957717,615,63,2,0.2188882896611946,6.352375861572586,0
5722.602015338906,400,29,7,0.6259559707287856,1.244919765297191,1
8451.181359428623,543,23,0,0.6321984637733007,9.662026055871891,1
9025.267927331479,789,34,8,0.2432366827828622,16.79233984001025,1
13628.512517647658,311,68,8,0.19949594007610633,25.738047419919862,1
10851.27151455815,538,36,9,0.3173475818430503,20.00782342376042,1
6269.28903301279,341,43,1,0.20634553036709663,13.061889701992543,0
5304.755985954926,728,65,3,0.4870494981396073,28.593603431824135,0
9475.757514519517,457,61,7,0.5869420449563856,21.577356017274955,1
4039.3003789380737,515,61,6,0.487509885092291,27.9049560858765,1
13494.376297563062,761,69,0,0.5858277907120771,15.82763919816497,1
11538.32036216386,433,49,4,0.30804490543485813,7.767128243794188,0
6592.473043685885,366,23,6,0.15160603096075953,1.5848005909416596,1
2860.5964127273674,306,72,3,0.5296681158084349,21.782545544515514,0
12061.617122496238,825,53,0,0.28430842834201,3.6390899401660235,1
7656.380464242146,372,55,8,0.48632603639893607,9.083253848159016,0
11713.448935920385,698,28,4,0.22591856228814766,15.974127236516921,1
3216.7170236168986,704,50,1,0.10279926262433722,16.93249763339243,1
6201.874931138682,429,41,7,0.6951781670670462,18.01749590961408,0
8015.731099154549,765,40,1,0.15153098015488953,4.987659910491019,1
8140.9417812942265,505,32,2,0.6924736460762626,11.392122144649463,1
6649.803585562269,565,44,9,0.6852319561681907,18.515826813509,0
9868.549797042497,836,28,0,0.5659817675402258,29.094565939013542,1
4797.138711852217,552,74,1,0.47862492535329837,21.82893413099066,1
7572.86154493612,588,68,6,0.42557458266320497,27.678112712818734,0
8360.886895135696,463,67,9,0.6129660044955925,22.866361749425312,0
9543.316502176247,394,34,1,0.23813568905266713,17.751509066772012,1
10134.844634266668,409,68,5,0.35399278811517004,5.760701074090337,1
4626.073724486392,635,70,2,0.4526034800882262,20.000569556775392,1
3397.6574877931334,537,31,3,0.3172738093151692,18.701386978797213,0
11833.030465695527,680,44,7,0.32786619515867416,18.074075113717992,0
8996.942035938775,735,35,2,0.26468503387635484,14.693576039647223,1
5754.5403903303395,782,45,9,0.4167506808449484,15.859698119678269,1
12653.455926567569,324,68,5,0.6028734432098254,10.033275813543122,0
8347.023902878576,416,64,0,0.18099344570410336,15.579380779269096,1
